permit_id,permit_number,type,zone_id,equipment_id,worker_id,status,start_time,end_time,hazards,controls
PRM-113,P-20112,CONFINED_SPACE,Z-6,EQ-CS-2,W-96,COMPLETED,2026-07-07T07:51:13.789862,2026-07-07T08:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-114,P-20113,ELECTRICAL_ISOLATION,Z-1,EQ-COB-2,W-203,COMPLETED,2026-07-03T05:51:13.789862,2026-07-03T07:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-115,P-20114,HOT_WORK,Z-3,EQ-GS-2,W-179,COMPLETED,2026-07-05T22:01:13.789862,2026-07-05T23:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-116,P-20115,HEIGHTS,Z-8,EQ-WH-1,W-232,COMPLETED,2026-07-10T14:06:13.789862,2026-07-10T14:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-117,P-20116,ELECTRICAL_ISOLATION,Z-1,EQ-COB-6,W-141,COMPLETED,2026-07-04T21:41:13.789862,2026-07-04T22:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-118,P-20117,EXCAVATION,Z-10,EQ-CR-3,W-199,COMPLETED,2026-07-07T20:31:13.789862,2026-07-07T21:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-119,P-20118,ELECTRICAL_ISOLATION,Z-4,EQ-BH-4,W-62,COMPLETED,2026-07-03T13:41:13.789862,2026-07-03T14:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-120,P-20119,HEIGHTS,Z-10,EQ-CR-4,W-215,COMPLETED,2026-07-02T17:31:13.789862,2026-07-02T18:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-121,P-20120,EXCAVATION,Z-10,EQ-CR-2,W-148,COMPLETED,2026-07-02T01:41:13.789862,2026-07-02T03:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-122,P-20121,ELECTRICAL_ISOLATION,Z-3,EQ-GS-3,W-158,COMPLETED,2026-07-07T22:36:13.789862,2026-07-07T23:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-123,P-20122,EXCAVATION,Z-4,EQ-BH-1,W-171,COMPLETED,2026-07-07T18:16:13.789862,2026-07-07T19:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-124,P-20123,ELECTRICAL_ISOLATION,Z-9,EQ-UA-5,W-140,COMPLETED,2026-07-02T19:11:13.789862,2026-07-02T21:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-125,P-20124,EXCAVATION,Z-9,EQ-UA-4,W-224,COMPLETED,2026-07-02T03:01:13.789862,2026-07-02T04:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-126,P-20125,HEIGHTS,Z-1,EQ-COB-1,W-192,COMPLETED,2026-07-07T03:31:13.789862,2026-07-07T04:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-127,P-20126,HOT_WORK,Z-6,EQ-CS-1,W-188,COMPLETED,2026-07-06T17:46:13.789862,2026-07-06T18:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-128,P-20127,ELECTRICAL_ISOLATION,Z-10,EQ-CR-5,W-91,COMPLETED,2026-07-03T17:36:13.789862,2026-07-03T18:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-129,P-20128,CONFINED_SPACE,Z-6,EQ-CS-4,W-179,COMPLETED,2026-07-11T13:46:13.789862,2026-07-11T15:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-130,P-20129,CONFINED_SPACE,Z-3,EQ-GS-3,W-10,COMPLETED,2026-07-02T17:36:13.789862,2026-07-02T19:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-131,P-20130,HOT_WORK,Z-4,EQ-BH-3,W-81,COMPLETED,2026-07-04T16:11:13.789862,2026-07-04T16:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-132,P-20131,HEIGHTS,Z-9,EQ-UA-1,W-65,COMPLETED,2026-07-09T13:26:13.789862,2026-07-09T15:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-133,P-20132,ELECTRICAL_ISOLATION,Z-4,EQ-BH-3,W-222,COMPLETED,2026-07-06T21:56:13.789862,2026-07-06T22:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-134,P-20133,HOT_WORK,Z-5,EQ-MW-4,W-228,COMPLETED,2026-07-07T01:41:13.789862,2026-07-07T03:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-135,P-20134,HEIGHTS,Z-8,EQ-WH-6,W-128,COMPLETED,2026-07-06T15:46:13.789862,2026-07-06T16:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-136,P-20135,ELECTRICAL_ISOLATION,Z-8,EQ-WH-1,W-206,COMPLETED,2026-07-09T05:16:13.789862,2026-07-09T06:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-137,P-20136,HOT_WORK,Z-7,EQ-RMH-3,W-140,COMPLETED,2026-07-07T23:01:13.789862,2026-07-07T23:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-138,P-20137,HOT_WORK,Z-6,EQ-CS-3,W-170,COMPLETED,2026-07-02T23:21:13.789862,2026-07-03T00:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-139,P-20138,HEIGHTS,Z-5,EQ-MW-6,W-43,COMPLETED,2026-07-10T09:46:13.789862,2026-07-10T11:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-140,P-20139,ELECTRICAL_ISOLATION,Z-8,EQ-WH-3,W-187,COMPLETED,2026-07-08T04:41:13.789862,2026-07-08T05:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-141,P-20140,HEIGHTS,Z-10,EQ-CR-4,W-20,COMPLETED,2026-07-05T17:46:13.789862,2026-07-05T18:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-142,P-20141,EXCAVATION,Z-6,EQ-CS-1,W-244,COMPLETED,2026-07-11T11:56:13.789862,2026-07-11T12:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-143,P-20142,EXCAVATION,Z-3,EQ-GS-2,W-9,COMPLETED,2026-07-11T11:31:13.789862,2026-07-11T13:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-144,P-20143,CONFINED_SPACE,Z-2,EQ-BF-4,W-93,COMPLETED,2026-07-11T00:16:13.789862,2026-07-11T01:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-145,P-20144,HOT_WORK,Z-10,EQ-CR-4,W-174,COMPLETED,2026-07-10T10:36:13.789862,2026-07-10T11:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-146,P-20145,ELECTRICAL_ISOLATION,Z-6,EQ-CS-2,W-147,COMPLETED,2026-07-08T03:36:13.789862,2026-07-08T04:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-147,P-20146,ELECTRICAL_ISOLATION,Z-9,EQ-UA-3,W-167,COMPLETED,2026-07-07T11:56:13.789862,2026-07-07T13:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-148,P-20147,HOT_WORK,Z-4,EQ-BH-5,W-128,COMPLETED,2026-07-02T04:56:13.789862,2026-07-02T05:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-149,P-20148,EXCAVATION,Z-7,EQ-RMH-3,W-199,COMPLETED,2026-07-03T12:16:13.789862,2026-07-03T13:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-150,P-20149,CONFINED_SPACE,Z-8,EQ-WH-4,W-178,COMPLETED,2026-07-10T12:56:13.789862,2026-07-10T14:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-151,P-20150,HOT_WORK,Z-4,EQ-BH-2,W-116,COMPLETED,2026-07-03T18:21:13.789862,2026-07-03T19:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-152,P-20151,HOT_WORK,Z-8,EQ-WH-3,W-171,COMPLETED,2026-07-11T12:51:13.789862,2026-07-11T14:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-153,P-20152,EXCAVATION,Z-2,EQ-BF-3,W-229,COMPLETED,2026-07-09T13:06:13.789862,2026-07-09T14:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-154,P-20153,CONFINED_SPACE,Z-3,EQ-GS-1,W-58,COMPLETED,2026-07-06T23:26:13.789862,2026-07-07T01:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-155,P-20154,CONFINED_SPACE,Z-4,EQ-BH-3,W-7,COMPLETED,2026-07-05T04:51:13.789862,2026-07-05T06:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-156,P-20155,EXCAVATION,Z-9,EQ-UA-5,W-206,COMPLETED,2026-07-07T02:01:13.789862,2026-07-07T03:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-157,P-20156,EXCAVATION,Z-3,EQ-GS-4,W-80,COMPLETED,2026-07-03T01:31:13.789862,2026-07-03T02:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-158,P-20157,EXCAVATION,Z-8,EQ-WH-5,W-211,COMPLETED,2026-07-07T16:16:13.789862,2026-07-07T17:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-159,P-20158,CONFINED_SPACE,Z-2,EQ-BF-4,W-116,COMPLETED,2026-07-06T08:16:13.789862,2026-07-06T08:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-160,P-20159,ELECTRICAL_ISOLATION,Z-9,EQ-UA-5,W-164,COMPLETED,2026-07-03T15:51:13.789862,2026-07-03T17:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-161,P-20160,CONFINED_SPACE,Z-3,EQ-GS-1,W-234,COMPLETED,2026-07-07T23:46:13.789862,2026-07-08T01:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-162,P-20161,EXCAVATION,Z-2,EQ-BF-2,W-43,COMPLETED,2026-07-04T00:16:13.789862,2026-07-04T01:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-163,P-20162,CONFINED_SPACE,Z-6,EQ-CS-3,W-230,COMPLETED,2026-07-06T18:11:13.789862,2026-07-06T20:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-164,P-20163,ELECTRICAL_ISOLATION,Z-2,EQ-BF-2,W-71,COMPLETED,2026-07-04T15:06:13.789862,2026-07-04T17:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-165,P-20164,EXCAVATION,Z-5,EQ-MW-6,W-129,COMPLETED,2026-07-09T10:11:13.789862,2026-07-09T10:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-166,P-20165,EXCAVATION,Z-3,EQ-GS-6,W-44,COMPLETED,2026-07-10T02:16:13.789862,2026-07-10T03:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-167,P-20166,EXCAVATION,Z-10,EQ-CR-1,W-11,COMPLETED,2026-07-06T15:16:13.789862,2026-07-06T17:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-168,P-20167,HOT_WORK,Z-2,EQ-BF-2,W-68,COMPLETED,2026-07-10T23:01:13.789862,2026-07-11T01:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-169,P-20168,HEIGHTS,Z-10,EQ-CR-5,W-128,COMPLETED,2026-07-10T15:01:13.789862,2026-07-10T15:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-170,P-20169,ELECTRICAL_ISOLATION,Z-5,EQ-MW-6,W-207,COMPLETED,2026-07-08T16:56:13.789862,2026-07-08T18:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-171,P-20170,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-1,W-177,COMPLETED,2026-07-08T06:51:13.789862,2026-07-08T07:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-172,P-20171,HEIGHTS,Z-3,EQ-GS-2,W-119,COMPLETED,2026-07-07T17:56:13.789862,2026-07-07T19:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-173,P-20172,EXCAVATION,Z-6,EQ-CS-3,W-221,COMPLETED,2026-07-03T21:06:13.789862,2026-07-03T22:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-174,P-20173,HEIGHTS,Z-6,EQ-CS-5,W-132,COMPLETED,2026-07-03T16:41:13.789862,2026-07-03T18:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-175,P-20174,ELECTRICAL_ISOLATION,Z-2,EQ-BF-3,W-32,COMPLETED,2026-07-05T06:36:13.789862,2026-07-05T08:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-176,P-20175,CONFINED_SPACE,Z-8,EQ-WH-3,W-13,COMPLETED,2026-07-03T20:11:13.789862,2026-07-03T20:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-177,P-20176,EXCAVATION,Z-7,EQ-RMH-7,W-247,COMPLETED,2026-07-07T18:46:13.789862,2026-07-07T19:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-178,P-20177,ELECTRICAL_ISOLATION,Z-3,EQ-GS-2,W-49,COMPLETED,2026-07-10T01:16:13.789862,2026-07-10T02:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-179,P-20178,EXCAVATION,Z-8,EQ-WH-3,W-226,COMPLETED,2026-07-08T11:26:13.789862,2026-07-08T13:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-180,P-20179,HOT_WORK,Z-8,EQ-WH-4,W-130,COMPLETED,2026-07-03T02:46:13.789862,2026-07-03T04:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-181,P-20180,CONFINED_SPACE,Z-4,EQ-BH-1,W-13,COMPLETED,2026-07-10T03:11:13.789862,2026-07-10T04:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-182,P-20181,HEIGHTS,Z-5,EQ-MW-5,W-74,COMPLETED,2026-07-10T08:01:13.789862,2026-07-10T09:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-183,P-20182,HOT_WORK,Z-1,EQ-COB-3,W-226,COMPLETED,2026-07-07T23:11:13.789862,2026-07-08T00:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-184,P-20183,HEIGHTS,Z-6,EQ-CS-1,W-103,COMPLETED,2026-07-07T00:56:13.789862,2026-07-07T01:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-185,P-20184,EXCAVATION,Z-10,EQ-CR-3,W-142,COMPLETED,2026-07-04T14:31:13.789862,2026-07-04T15:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-186,P-20185,HEIGHTS,Z-2,EQ-BF-5,W-196,COMPLETED,2026-07-09T00:11:13.789862,2026-07-09T01:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-187,P-20186,EXCAVATION,Z-5,EQ-MW-1,W-33,COMPLETED,2026-07-11T12:16:13.789862,2026-07-11T13:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-188,P-20187,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-3,W-241,COMPLETED,2026-07-06T15:46:13.789862,2026-07-06T17:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-189,P-20188,CONFINED_SPACE,Z-3,EQ-GS-5,W-103,COMPLETED,2026-07-10T09:41:13.789862,2026-07-10T11:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-190,P-20189,HOT_WORK,Z-1,EQ-COB-3,W-183,COMPLETED,2026-07-02T09:21:13.789862,2026-07-02T10:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-191,P-20190,EXCAVATION,Z-8,EQ-WH-5,W-156,COMPLETED,2026-07-08T08:01:13.789862,2026-07-08T08:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-192,P-20191,ELECTRICAL_ISOLATION,Z-3,EQ-GS-4,W-42,COMPLETED,2026-07-10T13:21:13.789862,2026-07-10T14:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-193,P-20192,ELECTRICAL_ISOLATION,Z-10,EQ-CR-5,W-130,COMPLETED,2026-07-10T06:41:13.789862,2026-07-10T08:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-194,P-20193,HEIGHTS,Z-9,EQ-UA-7,W-122,COMPLETED,2026-07-09T20:11:13.789862,2026-07-09T21:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-195,P-20194,ELECTRICAL_ISOLATION,Z-1,EQ-COB-5,W-107,COMPLETED,2026-07-06T13:06:13.789862,2026-07-06T13:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-196,P-20195,HOT_WORK,Z-5,EQ-MW-6,W-68,COMPLETED,2026-07-10T07:46:13.789862,2026-07-10T09:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-197,P-20196,EXCAVATION,Z-10,EQ-CR-4,W-150,COMPLETED,2026-07-05T01:46:13.789862,2026-07-05T02:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-198,P-20197,EXCAVATION,Z-3,EQ-GS-6,W-38,COMPLETED,2026-07-10T18:46:13.789862,2026-07-10T20:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-199,P-20198,HOT_WORK,Z-4,EQ-BH-1,W-49,COMPLETED,2026-07-09T23:31:13.789862,2026-07-10T00:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-200,P-20199,ELECTRICAL_ISOLATION,Z-8,EQ-WH-6,W-106,COMPLETED,2026-07-07T19:01:13.789862,2026-07-07T19:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-201,P-20200,HEIGHTS,Z-4,EQ-BH-1,W-224,COMPLETED,2026-07-08T23:21:13.789862,2026-07-09T01:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-202,P-20201,EXCAVATION,Z-3,EQ-GS-6,W-84,COMPLETED,2026-07-04T18:51:13.789862,2026-07-04T20:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-203,P-20202,EXCAVATION,Z-8,EQ-WH-2,W-245,COMPLETED,2026-07-07T04:41:13.789862,2026-07-07T06:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-204,P-20203,EXCAVATION,Z-8,EQ-WH-6,W-91,COMPLETED,2026-07-06T16:56:13.789862,2026-07-06T18:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-205,P-20204,EXCAVATION,Z-5,EQ-MW-2,W-246,COMPLETED,2026-07-08T17:21:13.789862,2026-07-08T18:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-206,P-20205,EXCAVATION,Z-5,EQ-MW-3,W-242,COMPLETED,2026-07-06T01:56:13.789862,2026-07-06T03:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-207,P-20206,CONFINED_SPACE,Z-5,EQ-MW-4,W-82,COMPLETED,2026-07-11T15:41:13.789862,2026-07-11T17:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
